StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,KnowlingShareFalse,Random,Google,Comments,random,confirmCode
12/1/20 11:39,12/1/20 11:44,0,100,295,1,12/1/20 11:44,Cat,2.471,4.908,5.493,5,2,1,6.078,7.415,8.018,3,2,1,4.457,6.893,7.462,4,5,1,4.512,7.067,7.601,6,4,1,4.961,8.739,9.201,6,1,1,3.266,5.237,5.843,4,2,1,5.37,8.963,9.401,6,3,1,4.321,6.811,7.301,5,2,1,3.971,6.127,6.772,5,1,1,4.279,6.204,6.85,3,1,1,7.144,11.255,11.6,6,1,1,3.8,6.571,7.213,5,1,1,3.53,6.696,7.264,6,1,1,2.689,5.631,6.241,5,1,1,2.467,4.689,5.277,4,3,1,2.348,5.305,5.87,4,3,1,5.065,21.759,22.52,7,8,50,39,2.56,3.916,4.442,3,83,16,3.501,21.561,22.145,11,3,2,1,2,1,"3,5",25,2,,6,5,1,,1,,2,1,1,2,5,1,I did not.,2,2,,1,96
12/1/20 11:35,12/1/20 11:45,0,100,604,1,12/1/20 11:45,Cat,3.626,6.709,6.748,4,3,1,6.911,12.555,13.649,4,6,1,1.571,7.635,8.697,5,5,1,5.168,8.29,9,4,5,1,3.678,6.042,7.578,3,2,1,3.413,7.915,8.742,6,5,1,3.301,5.768,6.515,4,6,1,5.793,219.312,220.301,8,5,1,2.887,7.084,8.001,4,2,1,7.581,8.832,9.782,3,2,1,5.302,10.368,12.473,5,1,1,3.01,4.158,5.444,3,1,1,3.524,5.937,6.501,4,1,1,3.034,6.198,7.402,3,2,1,2.36,5.326,6.054,4,2,1,2.805,8.323,9.378,3,1,1,22.071,87.859,94.077,3,8,10 seconds,39,5.318,10.514,11.764,4,85,14,7.151,23.301,24.201,9,3,2,1,2,1,"3,5",62,1,,5,7,1,,1,,1,1,2,2,1,3,No,2,2,,1,79
12/1/20 11:39,12/1/20 11:46,0,100,418,1,12/1/20 11:46,cat,3.356,4.999,6.117,2,5,1,20.296,21.972,23.13,2,2,1,6.366,7.743,8.51,2,5,2,4.814,5.678,6.662,2,5,1,6.687,8.786,9.63,3,3,2,5.2,6.151,6.959,2,5,1,6.687,8.36,9.334,2,5,2,10.84,11.792,12.935,2,5,2,8.877,9.758,10.691,2,2,2,10.363,11.189,12.007,2,1,1,9.297,11.237,12.133,2,1,1,13.775,15.492,16.43,2,2,1,3.979,4.856,5.821,2,1,1,9.17,11.154,11.52,3,3,1,6.48,8.522,9.605,2,5,1,7.249,8.723,9.773,2,2,1,1.852,60.708,69.009,34,4,10,39,4.083,5.789,7.372,2,77,46,1.695,28.562,30.785,34,3,1,3,1,1,"3,5",18,2,,2,7,1,,1,,3,4,2,2,5,2,No,2,2,,0,33
12/1/20 11:44,12/1/20 11:49,0,100,309,1,12/1/20 11:49,cat,5.788,6.939,7.631,2,3,1,9.379,10.124,11.217,2,4,2,4.104,6.257,7.381,3,5,3,4.807,6.191,7.44,2,3,1,4.122,6.176,7.301,2,2,1,2.901,3.561,4.437,2,1,1,7.557,8.704,9.376,2,5,1,3.618,4.012,4.922,2,1,1,3.739,5.083,5.721,2,1,3,5.613,7.168,8.137,3,3,1,6.992,8.548,9.622,2,2,1,3.519,5.035,5.651,2,3,1,2.453,3.511,4.096,2,1,1,1.644,4.162,5.584,3,4,1,3.331,4.405,5.622,2,1,1,3.339,5.035,5.863,2,2,1,1.542,70.2,73.523,16,4,50,30,2.35,3.924,4.766,2,96,13,4.426,27.457,28.316,10,3,2,1,2,1,"3,5",29,2,,5,7,1,,1,,1,1,1,1,4,1,,2,2,,1,71
12/1/20 11:46,12/1/20 11:51,0,100,332,1,12/1/20 11:51,cat,3.278,4.97,5.654,3,4,3,1.267,4.303,5.025,3,4,2,4.725,7.497,9.134,5,4,3,1.808,4.98,10.635,5,2,2,2.957,5.829,6.109,6,5,5,0.003,4.471,5.147,6,1,1,3.065,8.253,9.207,5,1,1,7.972,9.108,9.768,3,3,3,2.382,6.571,7.702,9,5,5,3.216,7.564,8.674,2,5,5,1.11,3.214,4.358,5,4,3,3.851,5.343,6.245,3,5,4,2.287,3.271,3.627,3,1,1,1.481,3.881,4.577,8,1,1,3.423,5.635,6.278,4,4,1,1.749,7.529,7.945,9,2,2,3.214,25.422,33.754,7,8,50,39,3.35,6.908,7.141,4,91,9,4.313,41.845,42.854,12,3,2,2,2,1,"3,5",23,1,,5,7,4,,1,,2,1,1,2,4,1,"No, this was never the case. I'd never share an inaccurate article",2,2,,1,93
12/1/20 11:34,12/1/20 11:55,0,100,1249,1,12/1/20 11:55,cat,3.73,4.947,6.062,2,1,1,32.926,34.109,35.042,2,3,2,46.542,47.157,48.186,2,1,1,9.629,11.953,13.702,2,4,4,7.124,14.907,15.863,3,1,3,12.542,13.951,15.144,2,2,1,42.112,44.52,45.664,3,6,1,8.783,11.345,11.953,4,2,2,6.534,7.925,9.579,3,4,3,14.125,15.992,17.55,2,5,1,4.28,5.562,6.471,2,3,4,11.172,14.229,15.073,3,4,6,11.052,14.668,15.865,2,2,3,4.9,6.513,7.59,2,3,4,8.188,8.746,9.62,2,3,3,5.193,8.971,9.934,3,3,3,4.426,105.027,111.146,7,8 years old,50 seconds,20 days,3.483,7.05,28.81,3,74,38,10.724,168.168,194.722,21,3,2,2,2,1,"3,5",26,2,,4,2,6,south east asia,1,,2,1,1,2,5,1,I have not. But I would share an inaccurate news on social media just to point out its inaccurate.,2,2,,1,29
12/1/20 11:50,12/1/20 11:56,0,100,380,1,12/1/20 11:56,cat ,5.315,7.243,8.685,3,2,1,8.532,14.154,15.07,4,4,1,2.535,5.506,6.414,4,6,1,6.121,10.086,11.001,4,6,1,4.22,6.68,7.576,4,1,1,6.761,10.452,11.626,5,1,1,23.092,26.42,27.503,4,6,1,5.568,10.413,11.573,5,3,1,4.259,6.377,7.901,3,4,2,9.741,11.46,12.441,3,1,1,6.9,10.375,11.565,4,4,1,4.714,9.14,10.076,4,4,1,3.374,9.514,10.488,4,1,1,3.173,9.816,10.953,6,4,1,4.542,8.982,10.326,4,2,1,3.609,7.323,8.236,4,1,1,2.256,57.968,59.775,5,8,50,39,3.278,5.331,6.75,2,100,0,4.875,21.254,23.288,12,3,2,1,2,1,"3,5",37,2,,6,11,1,,1,,1,1,1,1,2,2,no,2,2,,0,97
12/1/20 11:49,12/1/20 11:56,0,100,402,1,12/1/20 11:56,cat,4.904,5.848,8.614,2,1,1,6.011,11.132,11.927,4,4,2,4.802,6.929,7.868,2,5,3,6.324,7.331,8.659,2,5,2,7.489,8.794,9.732,2,4,3,2.849,5.565,8.419,3,3,1,4.36,6.831,8.051,2,6,3,6.283,7.283,8.446,2,4,2,5.803,6.773,7.846,2,1,1,6.188,7.438,8.623,2,1,1,8.7,9.731,10.589,2,1,1,4.283,5.159,6.588,2,1,1,5.375,7.002,8.28,2,1,1,2.365,3.77,4.737,2,1,1,5.405,6.964,12.656,2,1,1,7.025,10.402,10.975,3,1,1,1.353,72.944,102.513,3,4,10,39,5.186,6.861,8.249,2,75,0,2.727,20.068,21.926,18,3,2,1,2,1,"3,5",22,1,,3,11,6,Middle Eastern,1,,1,1,2,1,4,1,,2,2,,1,13
12/1/20 11:50,12/1/20 11:57,0,100,414,1,12/1/20 11:57,cat,6.575,7.757,9.046,2,3,2,10.671,13.037,14.776,2,5,4,5.726,8.989,10.322,3,5,3,12.41,15.035,16.217,2,5,3,6.867,7.618,10.101,2,5,3,7.371,9.01,10.308,2,4,2,16.31,18.284,19.714,3,5,2,6.462,7.402,8.644,2,5,3,5.748,6.987,8.018,3,2,2,10.487,11.247,13.304,2,4,3,6.563,7.558,9.209,2,2,2,7.162,8.158,9.342,2,2,2,6.942,13.275,16.021,2,1,1,4.886,7.775,8.761,3,2,1,5.129,6.732,8.543,2,1,1,7.031,7.995,9.749,2,3,2,4.509,56.82,63.382,3,4,10,39,3.892,7.315,8.232,2,80,20,12.036,32.534,34.07,5,3,2,1,2,1,"3,5",41,1,,3,5,1,,1,,2,1,1,1,5,1,no,2,2,,0,30
12/1/20 11:54,12/1/20 11:58,0,100,256,1,12/1/20 11:58,cat,1.112,1.914,3.05,2,4,3,2.383,2.823,3.423,2,4,5,2.606,3.269,4.424,2,5,5,4.467,4.98,5.692,2,1,1,2.502,6.543,6.909,6,4,4,2,3.221,3.944,4,2,1,1.709,5.095,6.224,5,5,5,1.486,2.717,2.993,3,3,3,2.218,2.714,3.952,2,2,2,1.124,1.772,2.433,2,4,4,2.887,4.384,4.687,4,4,4,0.757,2.49,2.762,4,4,4,1.909,2.855,3.954,3,1,1,0.957,4.807,5.734,6,1,1,2.494,3.998,4.259,4,1,1,3.172,4.703,6.358,4,2,3,1.809,71.422,75.673,6,4,10,39,1.576,3.869,4.311,4,100,0,5.523,21.886,22.652,5,2,2,2,2,2,"3,5",20,1,,3,1,2,,1,,2,1,2,1,5,1,,2,2,,1,81
12/1/20 11:55,12/1/20 12:02,0,100,391,1,12/1/20 12:02,cat,3.237,3.888,4.611,2,3,3,5.981,6.711,7.625,2,5,5,4.831,5.694,6.651,2,2,2,4.015,5.602,5.925,4,5,5,4.225,4.914,5.667,2,2,2,3.539,3.95,4.731,2,5,5,4.493,8.66,9.256,7,5,2,18.153,19.24,20.542,2,2,2,3.634,6.875,7.607,3,1,1,9.076,9.975,11.056,2,1,1,8.22,10.05,15.469,2,1,1,3.057,3.737,7.758,2,1,1,7.58,8.669,9.799,2,1,1,3.908,4.64,5.39,2,4,4,2.903,4.221,5.053,2,2,2,4.183,6.144,7.215,2,2,2,18.762,57.825,60.833,6,4,10,39,2.514,4.4,5.15,3,0,0,4.207,42.179,43.272,5,3,2,2,2,1,"3,5",22,5,,3,1,1,,3,,3,6,1,1,5,1,,2,2,,0,96
12/1/20 11:58,12/1/20 12:02,0,100,228,1,12/1/20 12:02,cat,2.189,6.081,7.038,6,2,1,2.854,5.116,5.547,4,2,1,2.191,3.271,4.42,2,2,1,4.705,7.037,7.899,3,4,1,5.032,11.856,12.767,4,5,1,2.094,4.211,5.099,4,4,1,2.887,5.82,6.763,4,4,1,2.736,12.655,14.145,4,2,1,2.3,3.364,4.654,3,1,1,2.761,3.921,5.378,3,1,1,2.157,2.725,3.595,2,1,1,10.759,11.917,13.02,4,1,1,4.571,6.863,7.856,2,2,1,1.866,4.642,5.018,4,1,1,1.692,2.972,3.84,4,1,1,2.639,3.809,4.764,2,2,1,1.227,9.808,13.668,6,8,10,39,2.204,3.996,5.539,3,92,0,2.869,10.727,11.704,5,3,2,1,2,1,"3,5",43,2,,5,11,1,,1,,1,1,1,2,3,2,"No, I don't share articles on social media",2,2,,1,22
12/1/20 11:56,12/1/20 12:02,0,100,407,1,12/1/20 12:02,cat,4.436,5.633,6.77,2,6,1,3.58,4.783,5.661,2,6,1,4.606,8.25,9.354,5,5,1,10.832,12.058,16.804,2,5,1,4.85,5.84,6.968,2,4,1,3.907,4.791,5.66,2,4,1,2.413,4.022,5.252,3,6,1,11.249,12.087,13.361,2,2,1,2.621,3.357,4.601,2,1,1,5.596,6.424,7.588,2,2,1,8.022,8.98,10.141,2,1,1,8.322,9.623,10.955,2,1,1,6.334,7.491,9,2,1,1,5.125,6.838,7.728,3,1,1,3.382,4.343,5.169,2,3,1,4.296,5.002,6.191,2,1,1,1.69,35.054,41.935,3,4,10,39,4.285,10.129,11.878,2,85,0,2.091,13.235,14.731,5,3,2,1,2,1,"3,5",24,1,,5,12,1,,1,,2,1,1,1,5,2,No,2,2,,1,95
12/1/20 11:50,12/1/20 12:02,0,100,761,1,12/1/20 12:02,cat,5.766,9.234,10.982,4,1,1,11.046,16.988,18.357,5,1,1,7.493,11.659,13.191,4,1,1,8.205,12.971,14.578,4,1,1,8.7,19.384,21.007,5,1,1,6.412,13.146,14.523,5,1,1,7.985,16.978,19.323,4,6,1,12.623,29.95,31.349,6,4,3,5.012,7.072,8.984,3,1,1,6.713,17.813,19.405,5,1,1,6.903,15.659,17.235,6,1,1,5.086,9.505,10.89,4,1,1,6.711,9.846,11.907,3,1,1,5.851,9.786,11.177,4,1,1,5.82,14.22,16.241,5,3,1,5.837,9.804,10.897,4,1,1,20.866,47.277,62.465,3,4,10,39,4.696,24.177,28.401,10,9,9,6.688,38.8,40.352,9,3,2,1,2,1,"3,5",70,1,,6,7,1,,1,,3,6,1,1,5,2,"Nice that you provided a choice for those that decided not to vote out of protest.  Had that position been on the national ballot, it probably would have finished ahead of both Biden and Trump.",2,2,,0,3
12/1/20 11:57,12/1/20 12:03,0,100,362,1,12/1/20 12:03,Cat,6.394,11.886,12.345,8,2,1,6.301,9.523,9.927,6,4,2,3.735,6.818,7.256,6,5,6,5.746,7.982,8.527,5,3,1,4.368,6.783,7.278,7,5,4,3.462,5.376,5.821,6,4,1,3.245,9.682,10.271,8,6,5,6.317,10.704,11.354,8,4,1,3.909,8.866,9.2,7,4,4,6.791,8.679,9.086,6,1,1,6.125,11.542,12.527,6,1,1,3.384,6.785,7.193,8,6,6,3.392,8.212,8.501,6,1,1,2.878,6.096,6.585,8,1,4,2.882,6.232,6.892,7,1,1,3.053,5.234,5.763,6,1,1,2.074,51.452,51.953,12,8,50,20,2.506,4.62,13.08,5,79,25,7.887,22.936,23.39,16,3,2,2,2,1,"3,5",22,2,,2,1,1,,1,,1,1,1,1,5,1,For a laugh,2,2,,0,97
12/1/20 11:44,12/1/20 12:03,0,100,1134,1,12/1/20 12:03,cat,1.726,40.897,42.049,5,1,1,16.296,23.715,25.551,4,5,2,16.866,25.691,29.852,4,2,1,10.911,14.215,15.294,4,1,1,3.201,28.227,32.857,4,5,1,16.532,17.491,18.707,3,1,1,1.442,14.28,15.301,4,5,1,1.126,31.3,31.659,7,1,1,33.641,36.769,39.916,3,1,1,13.06,16.752,39.993,4,5,1,16.262,18.728,22.762,3,2,1,30.66,52.45,55.073,4,1,1,3.146,14.396,16.798,5,1,1,41.467,64.128,65.517,4,1,1,2.186,13.2,15.356,4,3,2,19.746,20.412,23.182,2,1,1,5.915,122.219,122.866,8,8,50,20,1.184,35.428,36.496,4,50,50,2.324,132.52,135.268,11,3,2,2,2,1,"3,5",23,2,,3,11,1,,3,,4,5,1,1,3,1,No,2,2,,0,49
12/1/20 11:47,12/1/20 12:03,0,100,989,1,12/1/20 12:03,Cat,2.47,3.597,4.367,2,5,6,1.45,2.592,3.408,2,6,5,6.487,7.305,8.446,2,5,6,0,0,9.609,0,5,6,0,0,0.312,0,5,5,154.453,155.151,157.573,2,5,6,3.332,6.827,7.899,3,5,5,1.074,2.129,3.364,2,4,5,1.728,2.37,3.839,2,6,5,1.62,2.31,3.659,2,5,6,4.983,6.023,7.219,2,6,5,1.523,2.594,3.689,2,6,5,1.46,2.365,3.569,2,6,5,2.882,4.613,6.077,3,6,4,0.169,2.684,4.884,3,5,6,1.769,2.762,3.73,2,5,6,6.585,24.574,33.114,3,8,10,39,11.577,15.002,16.156,2,89,74,14.283,317.062,319.293,9,3,2,1,1,1,"3,5",58,1,,6,11,1,,1,,1,1,1,1,5,1,Yes,2,2,Excellent,0,69
12/1/20 11:58,12/1/20 12:04,0,100,348,1,12/1/20 12:04,cat,6.06,8.363,9.731,3,4,1,5.711,6.743,7.712,2,5,1,6.958,7.828,8.871,2,2,1,4.626,5.855,8.093,2,4,1,8.011,9.231,9.961,2,1,1,5.145,7.03,7.961,3,2,1,4.978,7.003,7.817,3,5,1,7.386,9.056,10.454,2,5,1,3.976,9.047,9.538,8,2,2,6.73,7.662,9.015,2,1,1,4.405,7.441,8.728,4,4,1,4.428,5.698,6.578,3,2,1,3.956,4.818,6.615,2,1,1,2.327,3.053,4.393,2,1,1,3.641,4.796,5.984,2,3,1,4.537,5.51,6.333,2,4,1,1.673,35.262,44.104,4,4,10,39,3.781,6.024,8.732,2,74,24,4.038,26.196,32.641,5,3,2,1,2,1,"3,5",21,1,,3,12,1,,1,,2,1,1,1,5,2,No,2,2,,1,16
12/1/20 11:53,12/1/20 12:04,0,100,650,1,12/1/20 12:04,cat,13.525,19.447,20.589,3,3,2,9.263,11.292,12.32,2,3,2,8.394,10.441,11.445,2,4,2,12.379,17.821,18.691,3,4,3,7.127,8.304,9.102,2,2,2,9.132,10.694,11.431,2,2,2,6.606,8.617,9.348,2,4,3,11.8,14.141,15.403,2,4,2,8.301,10.16,11.481,2,3,4,8.263,10.978,11.881,4,3,4,11.339,18.197,18.966,4,3,2,7.585,9.919,11.065,2,2,2,8.383,12.064,13.347,2,2,1,9.523,12.956,13.841,2,2,2,5.635,8.317,9.625,2,3,2,10.102,13.961,15.112,2,3,2,2.032,98.616,103.024,15,4,1,39,5.573,8.568,11.797,3,65,40,8.566,38.502,42.166,6,3,2,1,2,1,"3,5",24,1,,3,3,1,,3,,3,1,1,1,4,1,"Would not share, don't want to spread misinformation might share it with friends to joke about.",2,2,,1,51
12/1/20 11:58,12/1/20 12:05,0,100,409,1,12/1/20 12:05,Cat,6.279,8.23,8.719,3,4,4,6.488,9.834,10.272,5,4,4,8.339,10.929,11.441,3,6,4,6.54,8.139,8.634,3,6,6,18.238,19.798,20.27,4,3,3,4.601,7.029,7.82,5,4,3,6.582,10.298,10.99,3,1,1,8.772,11.496,11.983,4,4,2,6.177,10.058,10.473,4,3,2,9.167,11.475,12.029,3,1,1,1.6,13.457,14.04,7,3,2,5.045,6.913,7.562,5,1,1,5.068,6.393,7.013,3,1,1,9.653,16.717,17.463,5,4,2,4.563,6.135,6.552,3,3,3,3.721,5.303,5.83,4,2,2,3.822,19.365,20.888,5,8,50,20,6.554,11.501,12.277,2,71,30,4.637,33.359,33.945,9,3,2,1,2,1,"3,5",32,1,,3,11,6,Hispanic,1,,2,1,1,2,5,1,No,2,2,,1,65
12/1/20 11:58,12/1/20 12:05,0,100,414,1,12/1/20 12:05,Cat,5.081,7.763,8.16,4,6,6,2.555,10.179,10.723,6,6,4,4.516,6.351,6.738,4,6,6,4.094,7.393,7.963,5,6,6,6.921,11.4,12.017,5,5,2,5.378,9.779,10.526,5,5,2,4.759,15.732,16.511,5,4,1,1.442,11.672,12.355,7,1,1,5.325,13.237,13.89,10,2,1,3.595,12.046,12.658,6,3,1,8.924,14.112,14.905,6,1,1,5.358,9.834,10.316,6,1,1,4.212,6.058,6.67,4,1,1,5.259,9.871,10.534,5,2,2,5.784,8.646,9.325,5,1,1,1.585,6.685,7.424,7,2,1,1.732,48.239,54.133,6,8,50,20,2.701,4.758,5.824,2,100,0,4.466,29.06,29.812,10,3,3,1,2,1,"3,5",40,1,,8,11,1,,1,,1,1,2,1,5,1,No.,2,2,,0,23
12/1/20 11:55,12/1/20 12:06,0,100,643,1,12/1/20 12:06,Cat,4.632,7.669,8.451,6,1,1,7.428,13.913,14.672,7,4,3,3.672,10.317,11.726,7,4,4,1.587,21.887,22.942,11,3,2,6.542,14.788,15.875,8,3,3,5.912,10.69,11.445,5,3,3,5.352,17.951,18.649,8,6,3,6.793,12.342,13.27,6,3,3,4.522,8.377,9.099,6,1,1,7.783,16.456,17.337,7,2,1,6.113,12.829,13.564,6,1,1,4.243,7.647,8.35,6,1,1,3.803,7.767,8.553,5,1,1,4.784,8.146,8.939,6,1,1,3.941,8.284,9.071,5,1,1,7.196,9.835,10.568,5,2,1,8.201,62.91,63.589,9,8,502,20,3.878,11.541,13.801,7,85,1,7.002,29.435,31.609,11,3,2,1,2,1,"3,5",47,1,,5,10,1,,1,,1,1,1,1,4,1,I think the closest I came to one of the articles being so ridiculously false that I thought it would be funny to share possibly.,2,2,That was interesting.,1,75
12/1/20 11:54,12/1/20 12:06,0,100,713,1,12/1/20 12:06,cat,15.226,16.476,22.592,2,4,4,9.56,12.548,13.561,4,6,5,15.321,20.207,21.091,4,5,5,12.781,14.649,19.537,2,5,5,9.439,13.847,15.871,3,1,1,5.642,13.102,14.699,2,3,1,4.396,11.297,13.895,4,6,3,12.999,20.381,22.007,3,1,1,5.797,7.695,10.367,3,4,5,18.591,23.234,25.347,2,3,3,8.378,11.338,21.727,2,3,3,6.701,7.921,9.701,2,1,1,6.089,7.5,9.649,2,1,1,9.034,14.682,18.296,4,2,1,5.038,14.205,16.248,4,3,2,4.803,14.406,16.186,2,3,3,2.475,48.05,48.544,4,8,50,20,3.453,19.051,20.373,5,91,0,5.763,44.265,45.481,5,3,2,1,2,1,"3,5",26,1,,5,1,6,Latino,1,,1,1,1,1,5,1,I did say that an article was slightly inaccurate but would probably share because of how ridiculous the article was.,2,2,,1,75
12/1/20 11:54,12/1/20 12:06,0,100,700,1,12/1/20 12:06,cat,3.755,17.207,18.573,5,4,2,2.03,14.946,16.706,5,5,2,0.953,14.77,16.34,6,5,3,5.127,10.568,12.013,4,5,2,7.679,20.864,22.26,5,4,2,2.906,51.474,52.666,5,4,1,3.477,13.027,14.325,5,5,2,5.584,11.748,13.416,4,5,2,6.826,10.171,12.252,3,1,1,5.565,14.96,16.595,4,2,1,6.82,14.119,15.822,4,1,1,7.144,13.336,14.724,4,2,1,6.325,9.556,11.701,3,1,1,5.78,9.115,11.201,3,2,1,5.218,8.084,10.051,3,2,1,10.331,46.365,48.059,4,2,1,3.269,46.333,60.745,5,4,50,39,4.579,13.484,15.685,4,61,0,4.958,29.883,31.429,9,3,2,1,2,1,"3,5",34,2,,5,10,"1,3",,1,,2,1,1,1,5,1,"No, I try not to share articles that are inaccurate",2,1,,0,10
12/1/20 12:02,12/1/20 12:06,0,100,285,1,12/1/20 12:06,cat,10.644,13.66,14.204,2,4,5,15.425,18.56,19.449,3,4,4,3.899,4.572,5.171,2,5,6,3.837,4.878,7.015,2,5,6,3.077,4.734,5.998,2,3,3,3.017,4.522,5.378,2,2,1,3.793,6.833,7.633,5,6,5,9.375,10.488,11.431,2,3,3,3.607,4.698,5.455,2,3,4,4.263,9.249,10.057,3,3,2,4.53,5.89,6.74,2,2,1,4.914,7.018,7.801,4,4,4,4.311,4.967,6.135,2,1,1,2.901,3.783,4.711,2,1,1,2.636,3.173,6.323,2,1,1,3.37,4.193,5.2,2,3,3,1.382,43.476,48.064,4,4,10,39,1.886,3.966,4.874,2,100,10,2.856,18.897,20.074,5,3,2,1,2,1,"3,5",18,5,,2,9,1,,1,,1,1,1,1,5,1,,2,2,,1,70
12/1/20 11:58,12/1/20 12:07,0,100,526,1,12/1/20 12:07,cat,10.375,12.696,13.351,4,1,1,10.294,11.272,12.536,2,3,1,4.994,9.319,10.248,2,1,1,6.111,8.132,8.914,2,4,1,11.144,16.331,16.812,5,2,1,4.362,7.734,8.461,3,5,1,5.583,7.299,8.209,2,4,1,19.249,22.213,23.435,4,5,1,7.855,8.723,10.413,2,1,1,5.157,7.929,8.854,2,1,1,7.632,8.673,9.681,2,1,1,5.984,8.153,9.076,2,1,1,5.566,12.211,13.144,2,1,1,5.051,9.56,10.281,2,1,1,4.697,6.149,7.271,2,1,1,5.267,7.121,8.366,2,1,1,2.902,82.628,89.804,5,4,50,39,6.599,9.887,10.757,3,10,5,4.859,66.995,67.937,6,3,2,1,2,1,"3,5",32,1,,6,9,"1,3",,3,,3,2,1,1,5,1," I did not, though I might do that should the inaccuracy be large enough to highlight. ",2,2,,1,30
12/1/20 11:56,12/1/20 12:07,0,100,648,1,12/1/20 12:07,Cat,5.925,10.433,11.137,7,3,1,7.281,12.455,13.16,8,3,1,7.567,10.693,11.822,6,2,1,9.182,14.909,15.401,7,3,1,4.926,14.634,15.446,5,1,1,5.028,8.346,9.041,6,2,1,7.721,9.597,10.131,5,1,1,8.131,10.707,11.25,6,1,1,5.304,9.573,10.159,6,2,1,6.207,16.137,16.638,10,1,1,5.975,8,8.814,5,1,1,6.293,15.568,16.28,7,1,4,7.693,9.76,10.471,5,1,1,5.341,9.842,10.858,5,3,1,3.365,14.701,16.701,4,2,1,4.613,8.988,10.46,5,2,1,9.69,166.414,166.981,15,4,50,39,6.483,12.414,13.097,3,85,18,6.243,33.363,35.043,11,3,2,2,2,1,"3,5",22,2,,5,2,1,,1,,2,4,1,2,5,2,"I only did so for the eagle hunting article, due to being in the conservation science field",2,2,,1,54
12/1/20 11:58,12/1/20 12:07,0,100,547,1,12/1/20 12:07,cat,5.423,8.015,9.608,3,4,1,8.942,14.365,15.859,4,5,1,4.938,8.233,9.764,4,6,1,13.653,22.834,24.471,4,4,2,10.84,25.811,27.299,5,4,1,4.558,8.998,10.504,4,2,1,9.876,14.223,17.296,4,5,1,9.258,14.412,15.899,4,2,1,8.245,12.413,14.15,3,4,1,11.284,28.709,30.14,4,1,1,9.892,13.806,15.836,3,1,1,5.859,10.285,12.067,3,1,1,9.724,12.7,14.398,3,4,1,7.699,12.187,13.5,4,2,1,5.11,8.793,10.395,3,2,1,28.254,32.837,35.521,3,4,2,13.061,31.542,36.639,3,8,50,20,6.078,13.959,16.096,4,86,14,7.209,34.384,35.887,9,3,2,1,2,1,"3,5",55,2,,6,10,1,,1,,3,1,1,2,4,1,no,2,2,,0,68
