StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,PoliticalParty,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,LikedDT1,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,LikedDT2,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,LikedDT3,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,LikedDT4,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,LikedRT1,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,LikedRT2,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,LikedRT3,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,LikedRT4,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,LikedDF1,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,LikedDF2,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,LikedDF3,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,LikedDF4,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,LikedRF1,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,LikedRF2,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,LikedRF3,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,LikedRF4,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,AnswerNotReflect,AnswerNotReflectElab,Answerliking,AnswerLikingElab,InfluencedByIncentiv,InfluencedByElab,InfluencedbyTask,InfluencedbyTaskElab,KnowlinglyShareFalse,KnowlinglyExplain,Random,Google,Comments,random,confirmCode,Party
1/28/21 4:34,1/28/21 4:40,0,100,314,1,1/28/21 4:40,cat,1,3.636,4.667,6.201,2,,1,1,3.801,4.424,5.468,2,,1,1,5.086,6.102,7.215,2,,1,1,3.343,4.296,5.201,2,,1,1,4.475,5.067,6.423,2,,1,1,5.739,7.691,8.716,2,,3,1,4.898,8.169,9.999,3,,5,1,3.536,4.352,5.441,2,,1,1,1.16,2.967,3.95,3,,1,1,3.2,5.088,5.872,3,,1,1,4.611,5.69,7.045,2,,1,1,4.098,4.701,5.801,2,,1,1,2.32,16.775,18.281,2,,1,1,4.302,5.381,6.478,2,,1,1,4.099,5.107,6.093,2,,1,1,2.492,3.683,5.269,2,,1,1,1.774,29.87,38.431,3,8,10,39,2.601,5.291,6.222,3,30,82,3.774,24.678,25.699,5,3,2,1,2,1,"3,5",43,2,,2,9,1,,2,,5,2,1,1,5,2,,,2,,,,,,2,,2,2,,1,29,Republican
1/28/21 4:41,1/28/21 4:57,0,100,965,1,1/28/21 4:57,cat,2,9.987,12.788,13.872,2,,2,2,10.591,13.202,14.496,2,,5,2,6.286,9.517,10.547,2,,5,2,8.487,11.569,12.948,2,,5,2,26.269,29.531,30.533,2,,2,3,9.446,12.228,13.156,2,,4,2,17.689,24.283,25.356,2,,2,4,9.672,13.294,14.946,2,,4,2,6.154,8.416,9.571,2,,5,2,13.229,15.803,16.91,2,,5,2,8.482,11.012,12.403,2,,4,2,5.165,11.204,13.617,2,,2,2,8.173,12.763,13.815,2,,2,2,7.63,10.611,11.979,2,,4,3,5.97,9.108,10.238,2,,4,2,27.502,30.561,31.966,2,,2,2,10.583,104.038,108.361,3,8,50,39,5.6,8.28,10.667,2,61,0,4.583,30.051,31.865,5,3,2,1,2,1,"3,5",58,1,,2,2,1,,3,,3,1,2,2,1,3,2,I always answer all survey questions honestly!,,,2,I always answer all survey questions regardless of the monetary compensation!,,,2,I don't use social media.,2,2,,0,50,Democrat
1/28/21 4:34,1/28/21 5:07,0,100,1943,1,1/28/21 5:07,Cat,1,12.484,16.094,17.334,3,,2,3,6.675,9.356,9.955,4,,4,4,5.155,11.411,12.092,4,,2,3,10.119,12.724,13.466,3,,4,4,1.485,15.125,16.244,5,,4,6,4.945,7.207,8.501,4,,4,5,0.106,13.052,13.861,6,,3,2,0.31,11.942,12.944,7,,4,4,7.672,9.137,9.949,3,,1,3,6.488,10.799,11.3,8,,1,2,4.971,8.365,9.126,5,,4,3,0.093,8.582,9.101,6,,3,1,4.231,8.032,9.101,7,,3,3,10.346,11.643,12.266,3,,5,4,3.813,8.986,9.599,4,,2,2,6.601,12.235,12.985,5,,2,3,1.566,127.86,130.54,6,8,10,20,15.502,24.421,26.874,8,63,91,15.486,184.604,185.333,18,2,2,1,2,1,"3,5",31,1,,5,7,1,,2,,5,2,1,1,5,1,,,2,,,,,,2,No need to spread fake news,2,2,,1,64,Republican
1/28/21 4:43,1/28/21 5:07,0,100,1438,1,1/28/21 5:07,cat,1,15.374,20.361,21.244,7,1,1,1,25.747,28.976,29.863,5,1,1,1,66.855,76.645,77.423,8,1,2,1,61.623,69.285,70.137,13,2,2,1,63.791,74.656,75.327,11,3,1,1,30.233,39.76,40.425,8,3,2,1,24.515,36.438,38.342,10,6,4,1,22.501,94.216,95.122,15,5,4,1,20.306,25.657,26.745,9,1,1,1,24.089,27.955,28.93,6,1,1,1,10.647,13.524,14.368,6,1,1,1,3.702,9.738,10.648,7,1,1,1,44.56,49.014,50.027,7,6,1,1,3.808,8.842,10.225,7,6,1,1,8.297,22.351,24.39,10,6,1,1,6.424,13.829,14.742,7,6,1,1,3.223,53.54,56.472,7,8,10,10,1.271,11.178,12.012,9,6,71,5.232,14.191,16.642,9,3,2,1,2,1,"3,5",41,1,,5,5,1,,2,,5,2,1,1,5,2,2,I couldn't remember if the NYC police union endorsed Trump or not. I thought it was sort of accurate. ,2,,1,"I still answered the questions by my true beliefs, but I did consider answering them to what I thought would net me the highest gain ",2,"Most of the articles seemed unrealistic, but I have seen enough fake news on social media that I can tell what will be shared regardless of accuracy. Heck, people still believe CNN. ",2,I don't do political stuff on social media. I don't want to cause fights. ,2,2,,3,75,Republican
1/28/21 5:21,1/28/21 5:30,0,100,500,1,1/28/21 5:30,cat,1,10.399,11.4,13.265,2,,1,1,9.723,10.769,12.518,2,,2,1,6.951,8.315,10.266,2,,5,1,12.961,15.185,16.479,2,,3,1,7.768,11.086,12.447,3,,3,1,6.013,8.835,11.757,2,,4,1,8.017,9.009,11.843,2,,4,1,16.529,18.769,20.232,2,,5,1,5.171,6.673,9.654,2,,1,1,8.625,9.524,11.312,2,,1,1,14.605,17.561,19.212,2,,1,1,3.602,5.794,7.258,2,,1,1,12.738,14.63,15.798,2,,3,1,8.782,10.324,12.43,2,,3,1,10.838,11.73,13.536,2,,3,1,11.233,13.373,14.774,2,,3,1,5.578,19.652,23.33,3,8,10,39,4.944,14.236,17.083,3,39,40,4.301,26.915,28.634,5,3,2,1,2,1,"3,5",53,1,,3,3,1,,3,,4,3,1,1,2,2,2,,,,2,,,,2,,2,2,,0,77,Republican
1/28/21 5:25,1/28/21 5:35,0,100,568,1,1/28/21 5:35,cat,1,6.229,10.964,11.638,3,5,3,1,17.537,26.838,27.733,3,2,4,1,5.863,8.155,9.204,3,1,1,1,7.588,11.808,12.676,3,2,2,1,6.297,8.599,9.393,3,6,5,1,10.446,13.558,14.442,3,5,4,1,6.96,10.872,11.734,3,5,6,4,14.261,16.319,17.181,3,4,4,1,4.335,6.023,6.728,3,1,1,1,7.276,8.744,9.426,3,1,1,1,7.271,8.789,9.503,3,1,1,1,6.259,7.911,8.762,3,1,1,1,5.958,12.924,13.681,3,5,4,2,25.466,30.062,31.176,3,5,5,4,7.526,9.65,10.528,3,4,4,1,2.886,5.501,6.691,3,6,6,5,2.061,146.929,150.008,9,8,10,39,3.64,5.091,5.799,2,0,100,3.762,17.825,18.677,5,3,2,1,2,1,"3,5",55,2,,3,5,1,,2,,6,2,1,1,5,1,2,I answered all questions as a Republican would,2,I used common sense and the fact that the media lies most of the time,2,I didn't factor that in at all,1,I answered based on what Republicans would think,2,I usually check so I don't look stupid,2,2,,3,4,Republican
1/28/21 5:16,1/28/21 5:44,0,100,1672,1,1/28/21 5:44,cat,1,23.195,111.715,113.475,3,1,1,2,21.821,40.748,42.911,3,3,2,1,15.222,26.698,28.774,3,4,2,2,67.635,83.324,85.095,3,2,2,2,37.277,50.609,53.264,3,2,3,1,53.09,159.753,162.283,4,1,5,4,11.035,19.311,22.017,3,5,6,5,23.86,36.234,38.14,3,5,5,3,11.888,19.012,20.638,3,1,1,1,18.16,44.205,49.281,4,5,2,2,15.833,30.002,31.329,3,1,1,1,10.654,14.942,16.792,3,1,1,1,27.162,46.027,49.267,3,6,2,3,8.851,30.467,34.324,4,6,5,4,22.866,46.266,49.067,3,6,5,5,23.104,36.191,37.582,4,5,5,5,12.786,106.367,188.626,3,8,50,39,9.386,13.822,17.274,2,0,91,7.939,69.876,78.484,5,3,2,1,2,1,"3,5",59,1,,3,5,1,,2,,5,2,1,1,1,3,,,2,,,,2,,1,I would only share something that was obviously false to point out that fact.,2,2,,2,25,Republican
1/28/21 5:44,1/28/21 5:52,0,100,497,1,1/28/21 5:52,Cat,1,3.068,9.136,10.093,7,6,1,1,5.856,13.139,13.974,7,1,1,1,6.589,19.933,20.888,8,1,1,1,4.975,9.518,10.863,7,1,1,1,3.209,7.493,8.356,7,6,6,1,4.919,16.596,17.605,7,6,4,1,4.645,11.462,12.26,7,6,6,1,3.842,9.618,10.474,7,6,6,1,2.507,8.333,9.181,7,1,1,1,5.181,12.34,13.269,8,1,1,1,2.564,8.498,9.47,6,1,1,1,2.972,8.949,9.758,7,1,1,1,3.108,9.766,10.736,6,6,1,1,2.714,7.349,8.217,7,6,1,1,2.503,7.136,7.999,6,6,1,1,3.169,16.445,17.27,7,6,1,1,13.234,29.737,43.189,7,8,50,20,3.969,20.058,21.225,8,50,70,2.621,33.892,34.64,9,3,3,1,2,1,"3,5",40,2,,6,6,1,,3,,4,2,1,1,5,2,2,I answered truthfully,2,I answered truthfully,2,It didn't,2,I didn't get influenced,2,I don't share unless I know it's true,2,2,,3,19,Republican
1/28/21 5:38,1/28/21 5:53,0,100,888,1,1/28/21 5:53,Cat,1,10.1,13.571,15.772,2,,1,1,13.6,15.006,18.447,2,,1,1,13.139,17.963,23.773,2,,2,2,15.858,17.754,21.747,2,,4,2,10.936,12.928,17.273,2,,4,4,10.484,11.78,14.494,2,,5,5,6.57,9.434,13.419,2,,5,5,18.144,20.816,22.745,2,,4,2,7.807,11.086,15.015,2,,1,1,14.336,16.072,19.32,2,,1,1,7.981,9.173,14.263,2,,1,1,5.868,6.996,14.206,2,,1,1,11.788,13.468,16.927,2,,2,1,11.692,14.619,17.477,2,,5,3,10.457,12.249,14.779,2,,4,4,19.515,22.331,25.59,2,,5,4,15.799,86.023,90.016,4,8,50,20,5.5,9.052,10.115,2,0,80,31.885,64.445,69.543,5,3,2,3,2,1,"3,5",68,1,,6,7,1,,2,,6,2,1,2,4,1,,,1,I tried to analyze the story and because of my government work I had a good handle of what was going on.,,,,,2,"I tried to be careful and the few times that I knew the story was true, Facebook would say it wasn't.",2,2,This was a good way of analyzing stories that may or may not have showed up on social media.,1,23,Republican
1/28/21 5:29,1/28/21 6:02,0,100,2001,1,1/28/21 6:02,Cat,1,11.484,100.126,101.204,24,4,2,2,9.243,20.305,20.984,13,5,5,5,19.289,43.253,43.971,18,2,5,3,10.702,15.703,16.722,9,1,1,1,10.486,53.633,54.366,20,5,4,4,5.941,40.472,41.187,19,1,3,1,16.726,36.119,36.893,10,1,1,1,21.629,65.973,66.776,23,5,2,3,10.196,33.652,34.392,19,1,1,5,11.154,31.368,31.937,18,5,2,5,12.772,18.352,19.018,9,1,1,1,8.127,74.83,75.785,35,4,3,5,25.705,68.78,69.884,27,1,1,1,7.942,16.46,17.097,15,1,1,1,10.315,30.078,30.523,16,1,3,2,2.599,19.429,19.937,13,6,5,6,1.361,55.729,60.671,10,8,50,20,5.79,18.584,19.643,4,30,95,54.516,204.581,205.498,12,3,2,3,2,1,"3,5",30,2,,7,12,2,,2,,5,2,1,1,5,2,,,2,,,,2,,2,Because Its improper to share something that is not a fact.,2,2,,2,57,Republican
1/28/21 5:57,1/28/21 6:07,0,100,564,1,1/28/21 6:07,cat,1,8.205,9.142,10.098,2,,1,1,3.176,3.755,4.485,2,,3,3,6.975,10.96,11.693,3,,6,6,6.558,7.85,8.957,2,,1,1,24.209,25.08,26.261,2,,3,1,10.838,13.637,14.318,4,,6,4,9.326,10.118,11.116,2,,1,1,4.42,4.957,6.027,2,,1,1,42.548,44.954,45.99,4,,5,1,12.686,16.358,17.527,3,,4,2,5.853,6.829,8.171,2,,1,1,5.909,6.709,7.891,2,,1,1,9.73,11.604,13.127,2,,1,1,10.326,12.342,13.27,2,,6,6,4.19,4.831,5.739,2,,4,4,1.347,2.484,2.736,3,,5,5,2.596,65.395,68,3,8,50,80,2.466,7.662,8.659,2,0,50,4.824,14.377,15.3,5,3,2,2,2,1,6,19,2,,2,1,2,,3,,5,2,2,2,1,1,2,"My answers, after reading the article titles, reflected my true beliefs and prior knowledge beforehand.",,,2,"Not at all,  was completely honest with each question and ranking.",,,2,I will NEVER spread lies or corruption.,2,2,,0,67,Republican
1/28/21 5:52,1/28/21 6:07,0,100,887,1,1/28/21 6:07,cat,1,19.614,23.135,24.387,3,3,1,1,13.308,73.189,74.659,4,1,4,1,6.495,9.351,10.23,3,3,1,1,18.519,25.256,26.149,4,5,2,1,7.528,18.33,19.255,3,6,4,4,13.319,19.128,19.943,3,5,3,1,10.509,20.678,21.053,5,5,2,1,12.142,16.872,17.781,3,4,1,1,7.952,11.416,12.359,3,1,1,1,24.735,33.88,34.863,3,4,1,1,15.932,24.438,25.787,4,1,2,1,8.405,14.837,15.956,4,2,1,1,18.855,24.76,25.836,3,2,1,1,7.748,22.893,23.835,3,6,4,1,6.683,10.948,11.84,3,6,2,1,4.5,9.434,10.67,3,6,2,1,27.349,52.563,55.072,3,24,10,39,7.313,15.523,16.343,4,75,75,5.042,42.447,43.469,5,3,2,1,2,1,"3,5",43,2,,5,11,1,,2,,5,2,1,2,5,2,,,2,"It was only a best guess, but I tried to guess inasmuch as I knew.  I did not know for sure on most of the articles presented, though",,,2,"I am generally not someone who puts too much stock in others' opinions of me, especially a wide swath of people like 'republicans' so I didn't feel like whether Republicans would like it influenced me.  I don't think a whole lot is accomplished on platforms like Facebook that is positive in the political realm, so I'd rather share everyday life posts.",2,"It would be rare that I would share an article and I would try to fact check it first if I ever did want to share one.  If I knew it was false, I definitely wouldn't share it.  I don't ever want to be misleading anyone.",2,2,,2,84,Republican
1/28/21 5:42,1/28/21 6:19,0,100,2188,1,1/28/21 6:19,cat,1,0,0,19.419,0,,2,1,0,0,17.868,0,,4,1,0,0,19.638,0,,5,1,0,0,28.674,0,,5,1,0,0,17.071,0,,5,3,0,0,13.331,0,,4,1,0,0,12.759,0,,5,1,0,0,19.334,0,,4,1,0,0,23.624,0,,3,1,0,0,18.604,0,,3,1,0,0,17.937,0,,1,1,0,0,11.635,0,,4,1,0,0,10.105,0,,1,1,0,0,20.479,0,,5,1,0,0,15.679,0,,3,1,0,0,22.161,0,,4,1,0,0,14.212,0,4,10,39,0,0,10.534,0,30,30,0,0,60.088,0,2,3,1,2,1,"3,5",28,1,,5,4,1,,2,,4,3,1,1,3,1,,,2,"There were stories that I was unfamiliar with, but based on the associated publication, I gave a  higher truthy rating. I am willing to trust APNews and Reuters. But I did not let the story itself impact my feelings, at least I do not believe I did. ",,,,,1,"I would not put the posting up with the intent on deception, but I can think of several situations where a piece from The Onion really hits the nail on the head and I would have no issues with sharing their content. But nothing with ill-intent ",2,2,Thanks for the stimuli link!,1,11,Republican
1/28/21 5:59,1/28/21 6:21,0,100,1312,1,1/28/21 6:21,Cat,1,0.812,44.065,45.161,7,4,3,2,0.585,34.508,35.471,7,3,4,2,0.537,15.967,17.052,6,2,2,2,1.131,68.069,68.956,8,2,2,2,11.505,35.697,36.899,7,4,2,2,0.579,25.046,26.038,6,1,2,2,14.543,69.822,71.436,6,6,4,2,0.62,21.176,22.226,5,4,2,2,0.961,26.2,27.626,8,2,1,1,0.849,57.245,58.358,9,4,1,1,0.696,58.946,60.139,6,1,2,2,1.501,30.776,32.195,6,3,1,2,0.746,26.968,27.376,7,6,1,1,1.071,23.395,24.474,7,5,2,2,13.05,32.117,33.262,5,5,2,2,1.221,48.793,50.079,6,6,2,2,7.862,97.879,101.448,12,8,10,20,7.016,11.387,13.479,3,35,65,14.497,44.544,50.962,9,3,2,1,2,2,"3,5",27,1,,5,7,1,,2,,4,3,1,1,5,2,,,2,,,,1,"Subconsciously, I believe that trying to identify the articles as appealing towards a political party, it caused me to give more merit to those which I deemed positive by a certain group. ",1,I would only do so for satirical humor.,2,2,,2,78,Republican
1/28/21 6:24,1/28/21 6:26,0,100,135,1,1/28/21 6:26,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,Republican
1/28/21 6:28,1/28/21 6:37,0,100,564,1,1/28/21 6:37,Cat,1,12.323,15.609,16.194,5,1,1,1,10.956,14.484,14.922,6,4,4,1,5.008,18.567,19.279,10,1,4,1,8.4,12.925,13.376,8,4,4,1,5.591,10.036,10.699,7,6,6,1,5.581,11.086,11.646,10,6,4,1,5.661,15.627,16.409,9,4,4,1,13.035,30.688,31.484,7,6,1,2,7.034,11.22,11.823,7,4,1,1,12.288,18.805,19.338,7,4,2,1,11.772,73.097,73.687,11,1,1,1,7.7,12.631,13.267,6,4,1,1,21.693,26.098,26.794,7,4,1,1,6.192,13.755,16.296,8,5,2,1,3.83,10.607,11.16,13,1,1,1,4.462,9.231,9.816,6,6,6,6,5.974,41.301,46.482,6,8,10,20,2.657,4.381,4.972,3,67,60,4.917,29.504,30.758,10,3,3,1,2,2,"3,5",29,1,,3,6,1,,3,,4,3,1,1,5,2,2,,2,,2,,2,,2,,2,2,,3,99,Republican
1/28/21 6:45,1/28/21 7:00,0,100,874,1,1/28/21 7:00,cat,1,18.475,21.495,22.345,3,4,4,2,16.172,19.277,20.302,3,2,4,2,12.284,23.85,25.162,3,2,3,2,20.36,31.896,32.548,3,2,5,3,8.477,11.725,12.427,3,6,4,3,8.311,13.4,14.364,4,6,3,1,36.143,54.722,56.379,5,6,5,3,12.173,15.656,16.389,5,6,3,2,17.221,71.152,73.09,11,2,2,1,13.577,15.242,16.354,3,2,1,1,6.46,7.495,8.993,3,1,1,1,5.385,12.075,17.317,3,2,1,1,6.332,12.249,12.525,4,6,1,1,2.342,4.959,7.462,4,6,1,1,15.484,21.717,25.851,5,6,2,1,4.149,9.909,10.279,4,6,4,4,1.436,88.963,99.168,8,4,10,39,6.45,10.237,10.946,3,61,39,4.146,35.171,36.14,9,3,2,1,2,1,"3,5",24,1,,5,8,1,,2,,5,2,1,1,1,2,2,,2,,2,I just took extra time to read the headlines to make sure i understood correctly,2,,2,"Dont really share on social media. I have accounts, but mostly because i need to have them",2,2,,3,63,Republican
1/28/21 6:53,1/28/21 7:03,0,100,562,1,1/28/21 7:03,cat,1,11.389,12.235,14.035,2,,3,2,6.201,7.014,8.181,2,,2,2,5.884,7.498,8.619,2,,2,2,7.147,10.081,11.45,2,,3,2,4.592,6.863,8.081,2,,3,2,5.918,8.373,9.677,3,,3,2,8.661,12.259,13.139,2,,5,5,6.925,8.075,9.114,2,,2,2,4.997,5.82,7.026,2,,2,2,4.601,5.981,7.214,2,,1,1,5.457,7.833,8.353,3,,1,1,5.256,6.608,8.008,2,,1,1,4.751,6.622,7.949,2,,4,2,3.087,4.989,6.199,2,,5,4,3.441,4.129,5.568,2,,4,2,4.914,9.28,10.456,3,,4,3,3.727,34.624,40.015,7,8,10,20,5.49,10.041,11.612,2,13,32,6.972,46.792,47.839,6,3,2,1,2,1,"3,5",50,2,,3,2,1,,4,"R but given the way the party is acting, will be going independent if no other alternatives materialize",5,2,1,1,5,1,,,2,"Without actually reading the article, it's difficult to rate the headline, as well as not knowing which source, if any, can be trusted. Misinformation is everywhere.",,,,,1,"If I know 100% something is false, I would only share it to point out that it is false.",2,2,,1,95,Republican
1/28/21 7:00,1/28/21 7:04,0,100,280,1,1/28/21 7:04,cat,1,0.993,1.865,2.818,2,,3,3,1.051,1.475,2.198,2,,3,3,1.216,1.689,2.441,2,,3,3,0.906,1.457,2.475,2,,3,3,0.8,1.272,2.069,2,,3,3,1.176,1.832,2.756,2,,3,3,1.161,1.785,2.831,2,,3,3,1.231,1.775,2.576,2,,3,3,1.008,3.08,4.621,2,,3,3,0.886,1.934,2.96,2,,3,3,1.445,3.341,4.355,2,,3,3,0.883,1.428,2.674,2,,3,3,1.741,2.54,3.201,2,,3,3,2.79,3.566,4.281,2,,3,3,1.423,2.167,3.21,3,,3,3,0.897,1.825,2.588,3,,3,3,3.349,42.901,46.244,2,4,5,4,9.894,10.678,11.389,2,52,52,1.221,4.229,5.403,5,2,2,2,2,2,1,35,1,,5,10,1,,2,,4,2,1,1,3,1,1,Not sure.  ,,,1,Not sure,,,1,Not sure,1,2,,0,56,Republican
1/28/21 6:56,1/28/21 7:06,0,100,602,1,1/28/21 7:06,Cat,1,0.889,7.606,8.398,5,,5,1,28.445,73.932,75.257,8,,5,1,3.046,12.996,13.706,6,,5,1,4.625,17.445,19.982,6,,6,1,0.875,9.392,10.131,5,,1,1,4.49,8.074,8.797,5,,1,1,3.543,5.593,6.619,4,,6,1,8.148,17.567,18.942,5,,4,1,3.943,6.513,7.283,5,,1,1,6.426,8.908,9.766,5,,1,1,6.083,12.067,12.642,5,,1,1,3.112,6.845,6.869,5,,1,1,2.96,8.31,9.117,6,,1,1,3.414,5.998,7.388,5,,1,1,3.015,5.332,6.123,4,,1,1,5.453,9.504,10.261,7,,5,1,2.778,15.427,22.283,3,8,50,20,3.56,6.282,7.135,4,34,74,5.653,24.571,25.561,10,3,2,1,2,1,"3,5",40,1,,5,11,1,,2,,5,2,2,2,2,3,2,I assumed the more outlandish articles were fake,,,2,I would have tried to be accurate regardless of an extra incentive ,,,2,I don’t believe in spreading falsehoods,2,2,,0,80,Republican
1/28/21 6:49,1/28/21 7:17,0,100,1697,1,1/28/21 7:17,cat,1,1.61,3.23,4.578,3,4,4,3,92.139,93.765,94.599,3,4,2,3,10.564,18.176,19.334,3,1,5,4,1.712,2.927,3.907,3,5,3,4,3.401,8.673,9.967,3,6,5,2,4.301,9.108,10.021,3,6,4,2,7.557,12.989,13.807,3,6,5,2,62.422,63.682,64.64,3,4,5,4,15.564,20.426,21.334,3,4,1,3,31.301,41.463,42.834,5,3,2,3,7.741,14.851,15.828,4,1,3,2,1.398,3.491,4.431,3,3,5,5,12.396,21.643,22.716,3,6,1,4,1.64,2.704,4.094,3,2,4,3,73.56,75.023,76.164,3,4,5,3,117.265,124.039,124.905,4,6,3,1,5.598,47.23,56.604,3,4,10,39,7.124,8.461,9.887,2,53,52,6.07,23.763,24.649,5,3,2,1,2,1,"3,5",22,1,,5,11,2,,2,,4,1,1,1,5,1,,,2,I answered based on what I thought and how I felt,,,2,I just thought about recent news and how the parties would react those articles,1,If it is funny then I would ,1,2,,2,8,Republican
1/28/21 7:07,1/28/21 7:17,0,100,607,1,1/28/21 7:17,cat,1,7.691,10.68,11.757,5,,1,1,11.144,21.744,23.034,5,,2,1,7.358,26.188,27.343,3,,3,1,9.022,13.352,14.478,3,,1,1,6.96,10.905,12.174,4,,2,1,6.337,13.956,15.301,3,,1,1,6.404,9.682,10.612,3,,6,6,8.741,16.592,17.975,3,,3,1,5.591,8.615,9.87,3,,1,1,21.19,24.032,25.183,3,,1,1,5.712,7.611,8.977,3,,1,1,12.791,15.959,16.939,3,,2,2,9.594,11.469,14.638,3,,1,1,8.587,16.075,17.164,3,,1,1,6.658,9.889,10.674,3,,5,6,6.104,10.737,11.753,3,,6,6,2.446,40.042,44.458,6,8,50,20,3.601,6.701,8.114,2,0,100,24.784,59.094,60.568,10,3,2,2,2,1,"3,5",38,2,,4,5,1,,2,,6,2,1,2,5,1,,,2,,,,,,2,that would be morally wrong to do,2,2,,1,37,Republican
1/28/21 7:16,1/28/21 7:25,0,100,537,1,1/28/21 7:25,Cat,1,11.77,13.106,13.696,2,,4,1,8.584,9.456,10.134,2,,4,1,4.553,5.121,5.959,2,,4,1,8.067,8.827,9.601,2,,4,1,6.53,7.842,8.546,2,,3,1,3.978,5.577,6.273,2,,2,1,13.171,43.035,43.98,3,,4,1,10.126,11.478,12.78,2,,3,1,4.226,4.786,5.809,2,,1,1,6.295,7.239,7.957,2,,1,1,6.297,6.969,7.822,2,,1,1,23.899,24.595,25.457,2,,1,1,6.637,7.365,8.612,2,,1,1,4.61,5.53,6.456,2,,5,1,3.336,6.408,7.365,3,,2,1,7.157,7.661,8.611,2,,4,1,14.552,31.087,33.646,5,8,50,20,4.866,7.234,7.83,2,20,80,6.565,30.98,31.73,7,3,2,1,2,2,"3,5",31,2,,6,8,1,,2,,4,2,1,2,5,2,2,"I tried to consider the source provided with the article, if it was a source i have heard of and seemed half way reputable then I figured it was more likely to be accurate",,,2,It would be nice to earn a bonus but I tried to answer as honestly as I could ,,,2,I don't share anything political on social media it just leads to people getting upset and tons of comments ,2,2,"None, thank you",0,11,Republican
1/28/21 7:14,1/28/21 7:28,0,100,891,1,1/28/21 7:28,cat,1,8.913,11.321,13.249,3,1,1,1,12.034,15.69,16.657,4,3,4,3,9.353,19.472,20.761,5,1,2,1,67.987,80.216,81.273,3,1,3,1,11.151,17.495,18.511,3,6,5,5,9.847,16.601,16.992,4,6,5,5,7.376,8.86,9.917,4,6,6,6,18.014,22.378,23.724,4,5,6,5,6.121,7.823,8.8,3,1,1,1,24.909,28.329,29.13,3,2,1,1,11.935,17.287,18.067,3,1,1,1,12.691,16.057,17.147,3,2,1,1,11.412,15.634,16.25,3,6,6,6,11.114,35.217,41.734,3,6,4,3,4.532,7.8,8.856,3,6,5,6,5.695,7.229,8.084,3,6,6,6,2.885,18.069,24.383,3,4,10,39,6.579,8.941,9.698,2,10,91,5.114,26.458,27.326,5,3,2,1,2,1,"3,5",29,1,,5,9,4,,2,,5,2,1,2,5,2,2,"No, I answered everything based on my belief. I read all the articles before finishing the survey.",2,"No, I answered everything based on my belief. I usually found the fact while reading articles nowadays.",2,"No, I have no interest on bonus payment.",1,"Yes, the task would make me excited about my party and forget about the ""fact-check""",2,I never shared any political stories in Facebook. I used Facebook for family reason.,2,2,,3,7,Republican
