Subj,Condition,Type,sceneType,IPSame,duration,Finished,sheepPic,attn1,attn2,catcall_pilot,cheat_pilot,provoke_pilot,talking_pilot,crash_pilot,shoving_pilot,demand,hypothesis,self_attn1,self_attn2,Gender,sex_orientation,Age,Ethnicity.race,PolFac_1,PolFac_2,PolFac_3,Survey,MoralAction,PunishAction,Punish_police,BlameAct,Deserve,Legit1,Legit2,LegitExist,Legit3,Disobey,MoralPerson,Future1,Future2,Character,dichot,you_notice,you_fine,you_police,feel1,feel2,feel3
183,2,1,catcalling,0,0,1,1,1,1,2,8,8,1,1,2,3,n/a,7,7,1,1,23,4,3,3,3,5,5,5,4,4,6,6,3,5,4,4,4,6,3,4,1,3,4,5,4,3,6
183,2,1,cheat,0,0,1,1,1,1,2,8,8,1,1,2,3,n/a,7,7,1,1,23,4,3,3,3,5,5,4,5,5,4,5,4,5,5,5,5,5,4,3,1,5,5,5,6,5,4
183,2,1,provoke,0,0,1,1,1,1,2,8,8,1,1,2,3,n/a,7,7,1,1,23,4,3,3,3,5,6,6,2,6,5,4,5,3,5,3,4,6,7,5,1,4,5,5,6,5,5
183,2,2,crash,0,0,1,1,1,1,2,8,8,1,1,2,3,n/a,7,7,1,1,23,4,3,3,3,5,6,6,5,4,4,6,4,5,3,4,5,6,3,5,1,5,4,4,6,3,4
184,1,1,catcalling,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,1,1,1,1,1,1,3,4,3,1,2,3,3,1,0,2,2,2,7,7,7
184,1,2,talking,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,4,2,3,4,2,3,2,6,3,5,3,4,4,3,0,3,3,3,5,4,5
184,2,2,cheat,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,5,4,5,3,2,2,1,2,2,2,2,6,2,2,0,6,4,4,3,4,6
184,2,2,crash,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,6,6,6,6,6,5,5,7,6,6,5,6,3,7,1,5,6,6,2,2,2
184,2,2,provoke,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,4,5,3,3,2,3,2,6,2,5,3,5,2,3,0,6,6,5,6,6,4
184,2,2,shoving,0,0,1,1,1,1,9,2,1,1,9,9,1,The action of guilt,7,7,1,5,48,4,6,7,6,5,6,6,7,6,6,6,6,1,7,6,7,6,3,6,1,6,5,6,5,2,6
185,1,1,catcalling,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,2,2,5,4,2,5,5,2,5,2,4,6,2,3,1,4,2,2,5,5,3
185,1,1,provoke,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,1,2,2,2,1,1,1,6,4,2,4,7,1,2,1,4,4,4,7,6,4
185,1,2,cheat,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,1,1,4,2,1,5,4,3,3,4,2,4,2,2,0,1,1,1,7,7,7
185,1,2,crash,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,3,2,2,6,3,6,6,2,6,5,4,4,4,5,0,7,2,2,7,7,6
185,1,2,talking,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,4,2,3,3,2,5,5,2,5,5,5,5,2,5,1,2,2,2,6,5,5
185,2,2,shoving,0,0,1,1,1,1,9,1,9,9,9,9,2,Have no idea.,7,7,1,1,57,4,5,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,6,7,6,4,3,3
186,1,1,catcalling,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,3,5,7,6,5,5,4,4,4,3,5,7,2,5,1,6,3,5,7,2,7
186,1,1,provoke,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,6,5,5,7,4,5,3,4,5,4,6,7,1,5,1,7,7,7,7,3,7
186,1,2,shoving,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,4,5,5,3,4,4,4,4,3,4,4,4,1,3,1,3,3,3,7,5,7
186,2,1,cheat,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,6,5,1,7,5,3,2,7,1,3,7,7,1,6,1,5,5,5,5,1,1
186,2,2,crash,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,7,7,7,7,7,7,4,4,7,7,7,7,1,7,1,7,7,7,1,1,7
186,2,2,talking,0,0,1,1,1,1,2,8,9,1,8,1,1,Morals,7,7,1,1,21,7,5,5,5,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,1,1,7
187,1,1,shoving,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,1,5,3,2,2,2,2,6,1,1,1,6,1,1,0,5,3,2,6,6,5
187,1,2,catcalling,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,1,6,6,5,4,5,5,5,4,2,1,6,1,2,0,4,3,2,7,6,5
187,1,2,crash,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,5,4,5,6,3,5,5,5,5,5,3,5,1,3,1,2,3,2,5,3,5
187,2,2,cheat,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,6,5,6,5,4,6,4,3,5,2,6,6,1,2,0,5,4,2,7,7,6
187,2,2,provoke,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,5,7,1,2,1,1,1,7,5,2,2,6,1,2,0,3,4,5,6,6,6
187,2,2,talking,0,0,1,1,1,1,1,1,1,1,1,2,2,"How we determine what things are moral, and where the law should be involved.",7,7,1,1,53,4,6,6,6,4,7,7,7,7,7,7,7,1,6,6,7,6,1,7,1,6,5,6,3,2,4
188,1,1,catcalling,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,1,2,2,2,1,1,1,7,1,1,6,7,1,1,0,4,2,2,7,7,7
188,1,2,crash,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,7,4,7,7,5,7,4,1,7,6,6,7,1,6,1,6,4,4,7,6,5
188,2,1,shoving,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,6,6,6,7,6,6,6,3,1,6,7,7,2,6,1,3,2,4,7,6,7
188,2,1,talking,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,4,6,6,4,5,5,4,3,1,5,5,7,1,6,1,4,2,3,7,4,7
188,2,2,cheat,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,3,4,4,4,3,3,3,4,3,4,4,5,1,4,0,2,2,1,7,7,7
188,2,2,provoke,0,0,1,1,1,1,1,8,1,9,8,9,3,I don't know ,7,7,2,1,40,4,4,4,5,5,4,7,4,4,1,1,1,7,1,5,2,7,1,1,0,2,1,1,7,7,7
189,1,1,catcalling,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,2,1,1,3,1,1,2,7,1,2,5,5,1,1,0,3,5,5,7,6,5
189,1,1,provoke,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,1,1,1,1,1,1,1,7,1,1,3,4,1,1,0,3,2,2,7,7,6
189,1,2,cheat,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,2,1,1,3,1,2,1,7,1,2,2,4,1,1,0,1,2,2,7,7,5
189,1,2,crash,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,3,2,1,5,2,4,2,5,5,6,3,4,1,3,0,6,5,4,6,5,3
189,1,2,talking,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,1,1,1,1,1,1,1,6,2,3,1,4,2,1,0,5,3,3,7,7,6
189,2,2,shoving,0,0,1,1,1,1,1,1,1,1,8,1,1,Perceptions of misdemeanors based on whether or not they are illegal,7,7,1,5,21,4,7,7,7,5,6,5,5,7,5,5,3,4,7,7,6,5,1,6,0,7,6,7,5,2,2
190,1,1,catcalling,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,1,2,1,1,1,1,5,3,4,1,1,4,1,1,0,7,4,6,7,7,7
190,1,1,provoke,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,1,4,2,5,1,2,1,7,6,4,4,5,1,1,1,7,7,7,7,7,7
190,1,1,shoving,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,1,1,1,1,1,1,1,6,2,1,5,3,1,1,0,7,6,6,7,7,7
190,1,2,crash,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,6,2,5,7,5,4,4,4,7,4,6,7,1,6,1,7,7,6,7,7,7
190,2,1,talking,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,7,7,7,7,7,4,4,1,7,7,7,7,1,7,1,7,7,7,7,2,7
190,2,2,cheat,0,0,1,1,1,1,2,1,9,2,8,9,1,Perceptions of the enforcement of law as it relates to race and sex,7,7,2,1,32,6,7,7,7,5,7,7,6,7,6,4,4,1,6,6,7,6,2,6,0,4,7,7,7,7,7
191,1,1,catcalling,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,3,3,3,5,3,5,5,2,5,4,3,5,3,3,1,3,5,5,5,3,3
191,1,1,cheat,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,1,3,2,2,2,5,2,6,5,4,1,5,2,2,1,1,2,2,6,6,6
191,1,1,shoving,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,3,5,5,5,6,5,6,2,6,4,2,6,3,2,1,6,6,6,5,3,3
191,1,2,provoke,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,1,2,1,1,1,1,1,7,1,1,1,5,1,1,0,7,7,7,7,7,7
191,2,1,crash,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,7,7,7,7,7,6,7,1,7,7,3,7,2,6,1,7,7,7,2,2,1
191,2,2,talking,0,0,1,1,1,1,1,9,1,1,8,1,1,Human interactions.,7,7,1,1,18,4,4,4,5,4,5,6,6,7,7,7,7,7,7,7,6,7,1,6,1,7,7,7,2,1,1
192,1,1,crash,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,2,2,2,5,4,3,4,2,7,2,4,2,5,2,1,7,5,4,7,6,7
192,1,1,shoving,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,6,4,4,5,3,4,4,4,7,4,2,4,3,1,1,7,5,5,7,7,6
192,1,2,catcalling,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,1,2,2,1,1,2,7,3,3,7,1,1,6,1,0,7,7,7,7,7,7
192,1,2,cheat,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,7,2,3,4,2,2,4,3,4,4,4,4,5,1,0,4,7,1,7,7,7
192,2,2,provoke,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,7,6,2,7,5,3,4,1,7,1,3,6,3,3,1,7,7,7,7,1,1
192,2,2,talking,0,0,1,1,1,1,2,2,2,9,9,9,2,Character judgement ,7,7,2,1,30,6,5,5,5,5,7,7,7,7,7,6,6,5,7,2,7,7,5,7,1,5,7,7,5,1,1
193,1,1,provoke,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,7,7,7,7,7,7,7,1,7,4,7,4,4,4,1,6,7,6,7,7,7
193,1,2,cheat,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,6,6,5,6,5,6,6,2,7,4,6,5,6,5,1,4,6,6,5,3,5
193,1,2,crash,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,2,2,2,2,2,2,2,4,4,6,2,2,4,2,0,4,4,4,7,7,7
193,2,1,talking,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,7,7,7,7,7,7,7,1,7,4,7,7,4,7,1,5,7,4,4,4,4
193,2,2,catcalling,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,7,7,7,7,7,7,7,1,7,4,7,7,4,5,1,5,7,5,5,5,6
193,2,2,shoving,0,0,1,1,1,1,2,9,9,9,9,2,1,Morally objective decision making.,7,7,2,1,54,4,1,1,1,4,7,7,7,7,7,7,7,1,7,4,7,4,4,7,1,7,7,7,7,7,7
194,1,1,catcalling,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,2,1,1,1,1,1,2,7,1,1,3,2,1,1,0,1,1,1,7,7,7
194,1,1,crash,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,5,2,5,5,2,3,3,4,6,2,4,5,4,4,0,4,3,4,6,5,6
194,1,2,cheat,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,1,1,1,1,1,4,4,4,4,4,1,4,1,1,0,2,4,3,7,7,7
194,1,2,shoving,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,4,3,2,2,1,2,2,6,5,3,1,2,1,1,0,1,1,1,7,7,7
194,2,2,provoke,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,4,3,3,3,2,2,2,6,2,2,2,4,1,1,0,3,5,3,6,5,6
194,2,2,talking,0,0,1,1,1,1,2,2,2,1,2,2,1,I'm not quite sure,7,7,2,1,29,4,7,7,7,4,7,5,5,7,5,6,6,2,6,5,6,6,3,6,1,5,5,5,4,3,5
195,1,1,shoving,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,2,2,2,3,1,3,2,5,6,4,4,3,3,2,1,3,3,3,6,5,4
195,1,2,catcalling,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,4,5,6,6,4,6,6,1,6,5,4,4,3,3,1,7,3,3,5,5,6
195,1,2,cheat,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,2,1,1,3,1,3,3,5,6,4,3,3,3,3,0,3,5,3,5,5,3
195,2,1,crash,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,7,6,6,7,5,6,5,1,7,7,6,6,5,6,1,3,7,4,5,3,2
195,2,2,provoke,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,7,7,7,7,7,7,7,1,7,7,5,6,3,7,1,7,7,7,1,1,1
195,2,2,talking,0,0,1,1,1,1,2,1,9,9,2,2,1,How we morally feel about different situations ,7,7,2,1,65,4,3,3,3,5,7,7,7,7,7,7,7,1,7,7,6,6,5,7,1,4,7,7,1,1,1
196,1,1,cheat,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,4,3,5,7,5,7,7,1,6,7,5,6,1,5,0,1,1,1,7,5,5
196,1,2,provoke,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,1,4,1,1,1,2,1,7,4,2,2,3,1,1,0,1,1,1,7,7,7
196,1,2,shoving,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,1,1,2,2,1,2,2,5,4,1,1,5,1,1,0,1,1,1,7,7,7
196,1,2,talking,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,6,3,5,7,5,5,7,2,6,7,5,7,1,7,1,1,5,1,4,2,1
196,2,1,catcalling,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,5,7,7,6,6,7,7,1,7,7,5,6,1,4,1,7,5,6,5,2,2
196,2,2,crash,0,0,1,1,1,1,1,1,1,9,9,2,2,How one would feel and react in a given situation. ,7,7,2,1,42,4,6,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,1,6,1,1,2,2,3,4,3
197,1,1,provoke,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,2,2,2,2,2,2,1,7,3,1,4,3,2,1,1,5,7,6,5,5,1
197,1,2,catcalling,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,5,5,7,4,1,7,7,7,3,3,1
197,2,1,cheat,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,3,1,1
197,2,1,crash,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,3,1,1
197,2,2,shoving,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,1,1,1
197,2,2,talking,0,0,1,1,1,1,2,2,2,1,9,1,1,I think its about perceptions regarding past behavior and how likely they are to do morally bad things in the future ,7,7,2,1,31,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,2,7,1,7,7,7,3,1,1
198,1,1,cheat,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,3,2,2,2,1,2,2,6,4,2,5,7,3,2,1,2,3,2,6,6,4
198,1,2,crash,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,7,7,7,7,7,7,7,1,7,7,5,6,3,6,1,6,3,2,2,2,2
198,1,2,provoke,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,1,1,2,2,2,2,1,7,2,2,3,5,2,1,1,5,2,2,6,6,4
198,1,2,talking,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,6,6,6,6,6,6,5,1,6,6,5,5,4,5,1,3,4,5,2,2,2
198,2,1,shoving,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,7,7,7,6,7,7,7,1,7,7,6,7,2,7,1,7,7,7,2,1,1
198,2,2,catcalling,0,0,1,1,1,1,2,2,2,9,9,9,1,How acceptable immoral actions are perceived to be and whether or not the law is justified in getting involved.,7,7,2,5,23,4,6,6,5,5,6,7,7,6,7,7,7,1,7,6,6,7,5,6,1,6,4,2,5,1,1
199,1,1,cheat,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,3,2,1,5,2,2,1,7,4,2,2,4,1,2,0,2,2,2,6,6,6
199,2,1,catcalling,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,4,5,6,6,6,7,7,1,6,2,3,5,1,3,1,4,6,5,6,1,1
199,2,1,crash,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,7,7,7,7,7,7,6,1,7,6,7,6,2,7,1,6,5,4,6,1,1
199,2,1,shoving,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,6,6,7,7,7,7,7,1,7,7,7,7,2,7,1,7,7,7,6,1,1
199,2,1,talking,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,6,7,7,7,7,7,7,1,7,7,6,7,2,7,1,6,6,6,6,1,1
199,2,2,provoke,0,0,1,1,1,1,1,2,1,9,1,1,1,Anchoring decision about morality.,7,7,1,1,43,4,6,6,3,5,2,7,1,3,2,2,1,6,3,6,2,5,1,2,1,6,6,4,5,4,3
200,1,1,catcalling,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,7,7,7,7,7,6,7,1,7,7,7,7,2,6,1,7,7,7,1,1,1
200,1,1,shoving,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,2,1,4,5,3,3,3,3,5,3,5,5,1,4,1,5,5,6,3,3,7
200,1,1,talking,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,7,7,7,7,7,7,7,1,7,1,7,7,1,7,1,7,7,7,1,1,1
200,1,2,cheat,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,1,2,2,2,2,2,2,2,2,6,1,6,1,1,0,1,7,7,7,7,7
200,1,2,provoke,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,2,2,2,3,2,1,1,7,3,2,1,1,1,1,0,7,7,7,7,7,7
200,2,2,crash,0,0,1,1,1,1,9,1,2,9,9,2,1,To assess how people judge certain situations with a limited amount of information,7,7,1,1,25,7,6,6,6,4,7,7,7,7,7,7,7,1,7,1,7,7,1,7,1,7,7,7,1,1,1
201,1,1,cheat,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,1,1,1,1,1,1,1,7,1,4,1,1,2,1,0,2,3,1,7,7,7
201,1,1,provoke,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,2,6,1,6,5,1,1,7,5,4,3,4,2,2,1,3,3,4,3,3,3
201,1,1,talking,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,4,5,5,5,5,5,5,4,4,4,4,5,2,3,0,5,3,4,3,3,2
201,2,1,catcalling,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,5,7,7,7,7,7,7,1,7,7,7,7,5,5,1,5,7,4,4,1,1
201,2,1,crash,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,4,7,1,5,7,4,1,1,1
201,2,1,shoving,0,0,1,1,1,1,9,1,2,1,2,2,1,It was about my opinion and how to react to situations,7,6,1,1,29,4,7,7,7,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,7,7,7,1,1,1
202,1,1,cheat,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,2,4,0,4,4,4,7,6,7
202,1,2,crash,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,4,5,4,4,4,5,5,3,5,5,4,4,5,3,1,4,4,4,6,5,5
202,2,1,catcalling,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,5,6,5,5,4,5,5,2,4,7,5,4,4,3,0,7,4,4,4,5,5
202,2,1,shoving,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,4,3,3,5,5,5
202,2,2,provoke,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4,3,4,3,4,1,6,5,6,4,4,4
202,2,2,talking,0,0,1,1,1,1,1,1,8,2,1,1,3,perception of various crimes?,7,7,2,6,32,4,4,5,4,4,6,6,6,6,6,7,5,1,7,7,5,6,4,5,1,4,4,5,7,4,4
203,1,1,cheat,0,0,1,1,1,1,9,9,9,8,8,9,4,how people would feel and react to certain situations where certain people make negative decisons,7,7,1,1,19,4,4,4,4,4,7,6,7,7,2,7,7,7,7,4,4,7,7,3,1,2,5,5,7,5,7
203,1,2,shoving,0,0,1,1,1,1,9,9,9,8,8,9,4,how people would feel and react to certain situations where certain people make negative decisons,7,7,1,1,19,4,4,4,4,4,7,7,7,7,1,7,7,1,7,7,7,7,7,7,1,7,7,7,1,1,1
203,2,1,crash,0,0,1,1,1,1,9,9,9,8,8,9,4,how people would feel and react to certain situations where certain people make negative decisons,7,7,1,1,19,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,1,1,1,1
203,2,1,provoke,0,0,1,1,1,1,9,9,9,8,8,9,4,how people would feel and react to certain situations where certain people make negative decisons,7,7,1,1,19,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7
